index,client,close,datetime,price_am,price_pm,y,timestamp,year,month,day,weekday,elapsed_days,period,tintai_bi,baibai_di,periodQ,ibaragi,totigi,gunma,saitama,tiba,tokyo,kanagawa,total,date,next,new,total_unemp,men,women,head,date,Saitama_i,Saitama_O,Tiba_i,Tiba_O,Tokyo_i,Tokyo_O,Kanagawa_i,Kanagawa_O,Osaka_i,Osaka_O,Total_i,Total_o,index1,client1,close1,datetime1,price_am1,price_pm1,y1,year1,month1,day1,weekday1,elapsed_days1,period1,tintai_bi1,baibai_di1,periodQ1,ibaragi1,totigi1,gunma1,saitama1,tiba1,tokyo1,kanagawa1,total1,date1,next1,new1,total_unemp1,men1,women1,head1,date1,Saitama_i1,Saitama_O1,Tiba_i1,Tiba_O1,Tokyo_i1,Tokyo_O1,Kanagawa_i1,Kanagawa_O1,Osaka_i1,Osaka_O1,Total_i1,Total_o1,index2,client2,close2,datetime2,price_am2,price_pm2,y2,year2,month2,day2,weekday2,elapsed_days2,period2,tintai_bi2,baibai_di2,periodQ2,ibaragi2,totigi2,gunma2,saitama2,tiba2,tokyo2,kanagawa2,total2,date2,next2,new2,total_unemp2,men2,women2,head2,date2,Saitama_i2,Saitama_O2,Tiba_i2,Tiba_O2,Tokyo_i2,Tokyo_O2,Kanagawa_i2,Kanagawa_O2,Osaka_i2,Osaka_O2,Total_i2,Total_o2,index3,client3,close3,datetime3,price_am3,price_pm3,y3,year3,month3,day3,weekday3,elapsed_days3,period3,tintai_bi3,baibai_di3,periodQ3,ibaragi3,totigi3,gunma3,saitama3,tiba3,tokyo3,kanagawa3,total3,date3,next3,new3,total_unemp3,men3,women3,head3,date3,Saitama_i3,Saitama_O3,Tiba_i3,Tiba_O3,Tokyo_i3,Tokyo_O3,Kanagawa_i3,Kanagawa_O3,Osaka_i3,Osaka_O3,Total_i3,Total_o3,index4,client4,close4,datetime4,price_am4,price_pm4,y4,year4,month4,day4,weekday4,elapsed_days4,period4,tintai_bi4,baibai_di4,periodQ4,ibaragi4,totigi4,gunma4,saitama4,tiba4,tokyo4,kanagawa4,total4,date4,next4,new4,total_unemp4,men4,women4,head4,date4,Saitama_i4,Saitama_O4,Tiba_i4,Tiba_O4,Tokyo_i4,Tokyo_O4,Kanagawa_i4,Kanagawa_O4,Osaka_i4,Osaka_O4,Total_i4,Total_o4,index5,client5,close5,datetime5,price_am5,price_pm5,y5,year5,month5,day5,weekday5,elapsed_days5,period5,tintai_bi5,baibai_di5,periodQ5,ibaragi5,totigi5,gunma5,saitama5,tiba5,tokyo5,kanagawa5,total5,date5,next5,new5,total_unemp5,men5,women5,head5,date5,Saitama_i5,Saitama_O5,Tiba_i5,Tiba_O5,Tokyo_i5,Tokyo_O5,Kanagawa_i5,Kanagawa_O5,Osaka_i5,Osaka_O5,Total_i5,Total_o5,index6,client6,close6,datetime6,price_am6,price_pm6,y6,year6,month6,day6,weekday6,elapsed_days6,period6,tintai_bi6,baibai_di6,periodQ6,ibaragi6,totigi6,gunma6,saitama6,tiba6,tokyo6,kanagawa6,total6,date6,next6,new6,total_unemp6,men6,women6,head6,date6,Saitama_i6,Saitama_O6,Tiba_i6,Tiba_O6,Tokyo_i6,Tokyo_O6,Kanagawa_i6,Kanagawa_O6,Osaka_i6,Osaka_O6,Total_i6,Total_o6,index7,client7,close7,datetime7,price_am7,price_pm7,y7,year7,month7,day7,weekday7,elapsed_days7,period7,tintai_bi7,baibai_di7,periodQ7,ibaragi7,totigi7,gunma7,saitama7,tiba7,tokyo7,kanagawa7,total7,date7,next7,new7,total_unemp7,men7,women7,head7,date7,Saitama_i7,Saitama_O7,Tiba_i7,Tiba_O7,Tokyo_i7,Tokyo_O7,Kanagawa_i7,Kanagawa_O7,Osaka_i7,Osaka_O7,Total_i7,Total_o7
10,1,0,2016-04-11,0,0,54.35976791381836,2016-04-11,2016,4,11,0,2111,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/12,154,63,217,131,86,47,2015/4/12,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,9,1,0,2016-04-10,1,1,,2016,4,10,6,2110,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/11,154,63,217,131,86,47,2015/4/11,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,8,1,0,2016-04-09,2,2,,2016,4,9,5,2109,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/10,154,63,217,131,86,47,2015/4/10,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,7,0,0,2016-04-08,1,1,,2016,4,8,4,2108,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/9,154,63,217,131,86,47,2015/4/9,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,6,1,0,2016-04-07,1,1,,2016,4,7,3,2107,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/8,154,63,217,131,86,47,2015/4/8,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,5,1,0,2016-04-06,1,1,,2016,4,6,2,2106,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/7,154,63,217,131,86,47,2015/4/7,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,4,0,0,2016-04-05,1,1,,2016,4,5,1,2105,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/6,154,63,217,131,86,47,2015/4/6,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,3,1,0,2016-04-04,1,1,,2016,4,4,0,2104,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/5,154,63,217,131,86,47,2015/4/5,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
11,1,0,2016-04-12,0,0,50.59011459350586,2016-04-12,2016,4,12,1,2112,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/13,154,63,217,131,86,47,2015/4/13,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,10,1,0,2016-04-11,0,0,,2016,4,11,0,2111,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/12,154,63,217,131,86,47,2015/4/12,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,9,1,0,2016-04-10,1,1,,2016,4,10,6,2110,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/11,154,63,217,131,86,47,2015/4/11,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,8,1,0,2016-04-09,2,2,,2016,4,9,5,2109,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/10,154,63,217,131,86,47,2015/4/10,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,7,0,0,2016-04-08,1,1,,2016,4,8,4,2108,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/9,154,63,217,131,86,47,2015/4/9,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,6,1,0,2016-04-07,1,1,,2016,4,7,3,2107,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/8,154,63,217,131,86,47,2015/4/8,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,5,1,0,2016-04-06,1,1,,2016,4,6,2,2106,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/7,154,63,217,131,86,47,2015/4/7,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,4,0,0,2016-04-05,1,1,,2016,4,5,1,2105,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/6,154,63,217,131,86,47,2015/4/6,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
12,1,0,2016-04-13,0,0,50.67811965942383,2016-04-13,2016,4,13,2,2113,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/14,154,63,217,131,86,47,2015/4/14,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,11,1,0,2016-04-12,0,0,,2016,4,12,1,2112,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/13,154,63,217,131,86,47,2015/4/13,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,10,1,0,2016-04-11,0,0,,2016,4,11,0,2111,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/12,154,63,217,131,86,47,2015/4/12,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,9,1,0,2016-04-10,1,1,,2016,4,10,6,2110,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/11,154,63,217,131,86,47,2015/4/11,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,8,1,0,2016-04-09,2,2,,2016,4,9,5,2109,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/10,154,63,217,131,86,47,2015/4/10,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,7,0,0,2016-04-08,1,1,,2016,4,8,4,2108,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/9,154,63,217,131,86,47,2015/4/9,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,6,1,0,2016-04-07,1,1,,2016,4,7,3,2107,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/8,154,63,217,131,86,47,2015/4/8,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,5,1,0,2016-04-06,1,1,,2016,4,6,2,2106,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/7,154,63,217,131,86,47,2015/4/7,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
13,1,0,2016-04-14,0,0,45.838844299316406,2016-04-14,2016,4,14,3,2114,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/15,154,63,217,131,86,47,2015/4/15,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,12,1,0,2016-04-13,0,0,,2016,4,13,2,2113,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/14,154,63,217,131,86,47,2015/4/14,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,11,1,0,2016-04-12,0,0,,2016,4,12,1,2112,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/13,154,63,217,131,86,47,2015/4/13,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,10,1,0,2016-04-11,0,0,,2016,4,11,0,2111,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/12,154,63,217,131,86,47,2015/4/12,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,9,1,0,2016-04-10,1,1,,2016,4,10,6,2110,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/11,154,63,217,131,86,47,2015/4/11,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,8,1,0,2016-04-09,2,2,,2016,4,9,5,2109,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/10,154,63,217,131,86,47,2015/4/10,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,7,0,0,2016-04-08,1,1,,2016,4,8,4,2108,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/9,154,63,217,131,86,47,2015/4/9,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,6,1,0,2016-04-07,1,1,,2016,4,7,3,2107,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/8,154,63,217,131,86,47,2015/4/8,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
14,1,0,2016-04-15,1,0,52.92439651489258,2016-04-15,2016,4,15,4,2115,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/16,154,63,217,131,86,47,2015/4/16,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,13,1,0,2016-04-14,0,0,,2016,4,14,3,2114,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/15,154,63,217,131,86,47,2015/4/15,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,12,1,0,2016-04-13,0,0,,2016,4,13,2,2113,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/14,154,63,217,131,86,47,2015/4/14,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,11,1,0,2016-04-12,0,0,,2016,4,12,1,2112,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/13,154,63,217,131,86,47,2015/4/13,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,10,1,0,2016-04-11,0,0,,2016,4,11,0,2111,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/12,154,63,217,131,86,47,2015/4/12,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,9,1,0,2016-04-10,1,1,,2016,4,10,6,2110,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/11,154,63,217,131,86,47,2015/4/11,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,8,1,0,2016-04-09,2,2,,2016,4,9,5,2109,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/10,154,63,217,131,86,47,2015/4/10,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,7,0,0,2016-04-08,1,1,,2016,4,8,4,2108,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/9,154,63,217,131,86,47,2015/4/9,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
15,1,0,2016-04-16,2,1,59.57725143432617,2016-04-16,2016,4,16,5,2116,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/17,154,63,217,131,86,47,2015/4/17,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,14,1,0,2016-04-15,1,0,,2016,4,15,4,2115,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/16,154,63,217,131,86,47,2015/4/16,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,13,1,0,2016-04-14,0,0,,2016,4,14,3,2114,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/15,154,63,217,131,86,47,2015/4/15,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,12,1,0,2016-04-13,0,0,,2016,4,13,2,2113,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/14,154,63,217,131,86,47,2015/4/14,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,11,1,0,2016-04-12,0,0,,2016,4,12,1,2112,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/13,154,63,217,131,86,47,2015/4/13,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,10,1,0,2016-04-11,0,0,,2016,4,11,0,2111,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/12,154,63,217,131,86,47,2015/4/12,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,9,1,0,2016-04-10,1,1,,2016,4,10,6,2110,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/11,154,63,217,131,86,47,2015/4/11,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,8,1,0,2016-04-09,2,2,,2016,4,9,5,2109,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/10,154,63,217,131,86,47,2015/4/10,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
16,0,0,2016-04-17,1,1,59.07866668701172,2016-04-17,2016,4,17,6,2117,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/18,154,63,217,131,86,47,2015/4/18,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,15,1,0,2016-04-16,2,1,,2016,4,16,5,2116,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/17,154,63,217,131,86,47,2015/4/17,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,14,1,0,2016-04-15,1,0,,2016,4,15,4,2115,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/16,154,63,217,131,86,47,2015/4/16,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,13,1,0,2016-04-14,0,0,,2016,4,14,3,2114,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/15,154,63,217,131,86,47,2015/4/15,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,12,1,0,2016-04-13,0,0,,2016,4,13,2,2113,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/14,154,63,217,131,86,47,2015/4/14,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,11,1,0,2016-04-12,0,0,,2016,4,12,1,2112,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/13,154,63,217,131,86,47,2015/4/13,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,10,1,0,2016-04-11,0,0,,2016,4,11,0,2111,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/12,154,63,217,131,86,47,2015/4/12,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,9,1,0,2016-04-10,1,1,,2016,4,10,6,2110,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/11,154,63,217,131,86,47,2015/4/11,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
17,0,0,2016-04-18,0,0,50.8271484375,2016-04-18,2016,4,18,0,2118,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/19,154,63,217,131,86,47,2015/4/19,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,16,0,0,2016-04-17,1,1,,2016,4,17,6,2117,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/18,154,63,217,131,86,47,2015/4/18,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,15,1,0,2016-04-16,2,1,,2016,4,16,5,2116,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/17,154,63,217,131,86,47,2015/4/17,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,14,1,0,2016-04-15,1,0,,2016,4,15,4,2115,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/16,154,63,217,131,86,47,2015/4/16,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,13,1,0,2016-04-14,0,0,,2016,4,14,3,2114,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/15,154,63,217,131,86,47,2015/4/15,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,12,1,0,2016-04-13,0,0,,2016,4,13,2,2113,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/14,154,63,217,131,86,47,2015/4/14,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,11,1,0,2016-04-12,0,0,,2016,4,12,1,2112,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/13,154,63,217,131,86,47,2015/4/13,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,10,1,0,2016-04-11,0,0,,2016,4,11,0,2111,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/12,154,63,217,131,86,47,2015/4/12,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
18,0,0,2016-04-19,0,0,46.030818939208984,2016-04-19,2016,4,19,1,2119,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/20,154,63,217,131,86,47,2015/4/20,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,17,0,0,2016-04-18,0,0,,2016,4,18,0,2118,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/19,154,63,217,131,86,47,2015/4/19,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,16,0,0,2016-04-17,1,1,,2016,4,17,6,2117,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/18,154,63,217,131,86,47,2015/4/18,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,15,1,0,2016-04-16,2,1,,2016,4,16,5,2116,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/17,154,63,217,131,86,47,2015/4/17,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,14,1,0,2016-04-15,1,0,,2016,4,15,4,2115,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/16,154,63,217,131,86,47,2015/4/16,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,13,1,0,2016-04-14,0,0,,2016,4,14,3,2114,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/15,154,63,217,131,86,47,2015/4/15,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,12,1,0,2016-04-13,0,0,,2016,4,13,2,2113,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/14,154,63,217,131,86,47,2015/4/14,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,11,1,0,2016-04-12,0,0,,2016,4,12,1,2112,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/13,154,63,217,131,86,47,2015/4/13,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
19,0,0,2016-04-20,0,0,44.825504302978516,2016-04-20,2016,4,20,2,2120,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/21,154,63,217,131,86,47,2015/4/21,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,18,0,0,2016-04-19,0,0,,2016,4,19,1,2119,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/20,154,63,217,131,86,47,2015/4/20,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,17,0,0,2016-04-18,0,0,,2016,4,18,0,2118,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/19,154,63,217,131,86,47,2015/4/19,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,16,0,0,2016-04-17,1,1,,2016,4,17,6,2117,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/18,154,63,217,131,86,47,2015/4/18,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,15,1,0,2016-04-16,2,1,,2016,4,16,5,2116,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/17,154,63,217,131,86,47,2015/4/17,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,14,1,0,2016-04-15,1,0,,2016,4,15,4,2115,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/16,154,63,217,131,86,47,2015/4/16,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,13,1,0,2016-04-14,0,0,,2016,4,14,3,2114,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/15,154,63,217,131,86,47,2015/4/15,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,12,1,0,2016-04-13,0,0,,2016,4,13,2,2113,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/14,154,63,217,131,86,47,2015/4/14,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
20,0,0,2016-04-21,0,0,46.36250305175781,2016-04-21,2016,4,21,3,2121,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/22,154,63,217,131,86,47,2015/4/22,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,19,0,0,2016-04-20,0,0,,2016,4,20,2,2120,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/21,154,63,217,131,86,47,2015/4/21,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,18,0,0,2016-04-19,0,0,,2016,4,19,1,2119,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/20,154,63,217,131,86,47,2015/4/20,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,17,0,0,2016-04-18,0,0,,2016,4,18,0,2118,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/19,154,63,217,131,86,47,2015/4/19,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,16,0,0,2016-04-17,1,1,,2016,4,17,6,2117,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/18,154,63,217,131,86,47,2015/4/18,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,15,1,0,2016-04-16,2,1,,2016,4,16,5,2116,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/17,154,63,217,131,86,47,2015/4/17,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,14,1,0,2016-04-15,1,0,,2016,4,15,4,2115,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/16,154,63,217,131,86,47,2015/4/16,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358,13,1,0,2016-04-14,0,0,,2016,4,14,3,2114,2016u,14.9,18.6,2016Q2,1532,1064,1031,3842,3324,7774,4816,23383,2015/4/15,154,63,217,131,86,47,2015/4/15,14233,20568,12588,19445,39831,48141,22095,27781,22480,24423,111227,140358
